Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap,year,round
2019-09-08 13:17:07,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,3.0,2019,14
2019-09-08 13:17:11,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,3.0,2019,14
2019-09-08 13:17:54,Other,TURN 7 INCIDENT INVOLVING CARS 23 (ALB) AND 55 (SAI) NOTED,,,,,,4.0,2019,14
2019-09-08 13:21:08,Other,TURN 6 INCIDENT INVOLVING CARS 23 (ALB) AND 55 (SAI) - NO INVESTIGATION NECESSARY,,,,,,6.0,2019,14
2019-09-08 13:21:36,Flag,DOUBLE YELLOW IN TRACK SECTOR 13,,DOUBLE YELLOW,Sector,13.0,,6.0,2019,14
2019-09-08 13:21:57,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,7.0,2019,14
2019-09-08 13:22:13,CarEvent,CAR 5 (VET) SPUN AND CONTINUED AT TURN 9,,,,,5.0,7.0,2019,14
2019-09-08 13:22:53,Other,TURN 9 INCIDENT INVOLVING CARS 5 (VET) AND 18 (STR) NOTED - CAUSING A COLLISION,,,,,,7.0,2019,14
2019-09-08 13:24:10,Other,TURN 9 INCIDENT INVOLVING CARS 5 (VET) AND 18 (STR) UNDER INVESTIGATION - RETURNING TO THE TRACK IN AN UNSAFE MANNER,,,,,,8.0,2019,14
2019-09-08 13:24:18,CarEvent,CAR 8 (GRO) SPUN AND CONTINUED AT TURN 10,,,,,8.0,8.0,2019,14
2019-09-08 13:24:40,CarEvent,CAR 23 (ALB) MISSED THE APEX OF TURN 5,,,,,23.0,8.0,2019,14
2019-09-08 13:26:59,Other,TURN 5 INCIDENT INVOLVING CARS 23 (ALB) AND 20 (MAG) NOTED,,,,,,10.0,2019,14
2019-09-08 13:29:52,Other,10 SECOND STOP/GO PENALTY FOR CAR 5 (VET) - RETURNING TO THE TRACK IN AN UNSAFE MANNER,,,,,,12.0,2019,14
2019-09-08 13:30:58,Other,INCIDENT INVOLVING CAR 7 (RAI) UNDER INVESTIGATION - STARTING THE RACE ON INCORRECT TYRES,,,,,,13.0,2019,14
2019-09-08 13:33:26,Other,DRIVE THROUGH PENALTY FOR CAR 18 (STR) - REJOINING THE TRACK IN AN UNSAFE MANNER,,,,,,15.0,2019,14
2019-09-08 13:37:57,Other,5 SECOND TIME PENALTY FOR CAR 23 (ALB) - LEAVING THE TRACK AND GAINING A LASTING ADVANTAGE,,,,,,18.0,2019,14
2019-09-08 13:39:57,Other,10 SECOND STOP/GO PENALTY FOR CAR 7 (RAI) - STARTING THE RACE ON INCORRECT TYRES,,,,,,19.0,2019,14
2019-09-08 13:40:13,Other,CAR 4 (NOR) TIME 1:26.102 DELETED - TRACK LIMITS AT TURN 11,,,,,,19.0,2019,14
2019-09-08 13:40:20,Other,CAR 4 (NOR) TIME 1:26.181 DELETED - TRACK LIMITS AT TURN 11,,,,,,20.0,2019,14
2019-09-08 13:40:38,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 15:40:38,,BLUE,Driver,,8.0,20.0,2019,14
2019-09-08 13:41:26,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 15:41:25,,BLUE,Driver,,8.0,20.0,2019,14
2019-09-08 13:43:11,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 15:43:10,,BLUE,Driver,,7.0,22.0,2019,14
2019-09-08 13:45:32,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 15:45:31,,BLUE,Driver,,16.0,23.0,2019,14
2019-09-08 13:45:44,CarEvent,CAR 44 (HAM) MISSED THE APEX OF TURN 5,,,,,44.0,23.0,2019,14
2019-09-08 13:45:51,CarEvent,CAR 27 (HUL) MISSED THE APEX OF TURN 5,,,,,27.0,23.0,2019,14
2019-09-08 13:46:12,Other,BLACK AND WHITE FLAG FOR CAR 16 (LEC),,,,,,24.0,2019,14
2019-09-08 13:51:49,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 15:51:49,,BLUE,Driver,,8.0,28.0,2019,14
2019-09-08 13:52:58,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,28.0,2019,14
2019-09-08 13:53:21,Other,CAR 55 (SAI) STOPPED AT PIT EXIT,,,,,,29.0,2019,14
2019-09-08 13:53:28,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,29.0,2019,14
2019-09-08 13:54:09,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,29.0,2019,14
2019-09-08 13:54:22,Flag,TRACK CLEAR,,CLEAR,Track,,,29.0,2019,14
2019-09-08 13:54:22,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,29.0,2019,14
2019-09-08 13:54:23,Drs,DRS ENABLED,ENABLED,,,,,29.0,2019,14
2019-09-08 13:55:24,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 15:55:23,,BLUE,Driver,,8.0,30.0,2019,14
2019-09-08 13:56:18,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,30.0,2019,14
2019-09-08 13:56:18,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,30.0,2019,14
2019-09-08 13:56:31,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,31.0,2019,14
2019-09-08 13:56:46,CarEvent,CAR 26 (KVY) STOPPED AT TURN 2,,,,,26.0,31.0,2019,14
2019-09-08 13:57:35,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,31.0,2019,14
2019-09-08 13:57:50,Flag,TRACK CLEAR,,CLEAR,Track,,,31.0,2019,14
2019-09-08 13:57:50,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,31.0,2019,14
2019-09-08 13:57:50,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,31.0,2019,14
2019-09-08 13:57:52,Drs,DRS ENABLED,ENABLED,,,,,31.0,2019,14
2019-09-08 13:58:05,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 15:58:05,,BLUE,Driver,,7.0,31.0,2019,14
2019-09-08 13:58:22,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 15:58:21,,BLUE,Driver,,7.0,32.0,2019,14
2019-09-08 14:00:10,Flag,WAVED BLUE FLAG FOR CAR 5 (VET) TIMED AT 16:00:09,,BLUE,Driver,,5.0,33.0,2019,14
2019-09-08 14:00:39,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:00:38,,BLUE,Driver,,63.0,33.0,2019,14
2019-09-08 14:00:50,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:00:50,,BLUE,Driver,,88.0,33.0,2019,14
2019-09-08 14:02:15,Flag,WAVED BLUE FLAG FOR CAR 63 (RUS) TIMED AT 16:02:15,,BLUE,Driver,,63.0,34.0,2019,14
2019-09-08 14:02:53,CarEvent,CAR 20 (MAG) MISSED THE APEX OF TURN 5,,,,,20.0,35.0,2019,14
2019-09-08 14:03:45,Flag,WAVED BLUE FLAG FOR CAR 5 (VET) TIMED AT 16:03:44,,BLUE,Driver,,5.0,35.0,2019,14
2019-09-08 14:05:15,Other,TURN 2 INCIDENT INVOLVING CAR 16 (LEC) NOTED - MISSING THE APEX,,,,,,37.0,2019,14
2019-09-08 14:06:19,Other,TURN 2 INCIDENT INVOLVING CAR 16 (LEC) NOTED - NO INVESTIGATION NECESSARY,,,,,,37.0,2019,14
2019-09-08 14:11:05,Other,CAR 55 (SAI) BEING RELEASED IN AN UNSAFE CONDITION WILL BE INVESTIGATED AFTER THE RACE,,,,,,41.0,2019,14
2019-09-08 14:12:03,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 16:12:02,,BLUE,Driver,,8.0,41.0,2019,14
2019-09-08 14:12:31,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:12:30,,BLUE,Driver,,88.0,42.0,2019,14
2019-09-08 14:12:36,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:12:35,,BLUE,Driver,,18.0,42.0,2019,14
2019-09-08 14:13:14,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:13:14,,BLUE,Driver,,18.0,42.0,2019,14
2019-09-08 14:13:28,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:13:28,,BLUE,Driver,,18.0,42.0,2019,14
2019-09-08 14:14:21,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 16:14:21,,BLUE,Driver,,8.0,43.0,2019,14
2019-09-08 14:14:37,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:14:37,,BLUE,Driver,,88.0,43.0,2019,14
2019-09-08 14:17:49,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:17:49,,BLUE,Driver,,88.0,46.0,2019,14
2019-09-08 14:18:30,Flag,WAVED BLUE FLAG FOR CAR 5 (VET) TIMED AT 16:18:29,,BLUE,Driver,,5.0,46.0,2019,14
2019-09-08 14:18:51,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:18:51,,BLUE,Driver,,88.0,46.0,2019,14
2019-09-08 14:19:19,Flag,WAVED BLUE FLAG FOR CAR 88 (KUB) TIMED AT 16:19:19,,BLUE,Driver,,88.0,47.0,2019,14
2019-09-08 14:21:23,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:21:23,,BLUE,Driver,,10.0,48.0,2019,14
2019-09-08 14:21:37,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 16:21:37,,BLUE,Driver,,8.0,48.0,2019,14
2019-09-08 14:21:46,Flag,WAVED BLUE FLAG FOR CAR 8 (GRO) TIMED AT 16:21:45,,BLUE,Driver,,8.0,48.0,2019,14
2019-09-08 14:21:51,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 16:21:50,,BLUE,Driver,,7.0,48.0,2019,14
2019-09-08 14:22:02,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:22:01,,BLUE,Driver,,10.0,49.0,2019,14
2019-09-08 14:22:21,Flag,WAVED BLUE FLAG FOR CAR 7 (RAI) TIMED AT 16:22:21,,BLUE,Driver,,7.0,49.0,2019,14
2019-09-08 14:24:12,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 16:24:11,,BLUE,Driver,,4.0,50.0,2019,14
2019-09-08 14:24:46,Flag,WAVED BLUE FLAG FOR CAR 4 (NOR) TIMED AT 16:24:46,,BLUE,Driver,,4.0,51.0,2019,14
2019-09-08 14:27:33,Flag,WAVED BLUE FLAG FOR CAR 99 (GIO) TIMED AT 16:27:32,,BLUE,Driver,,99.0,53.0,2019,14
2019-09-08 14:28:46,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,53.0,2019,14
2024-07-07 13:09:42,Other,AWNINGS MAY BE USED,,,,,,1.0,2024,12
2024-07-07 13:20:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2024,12
2024-07-07 13:30:00,Other,PIT EXIT CLOSED,,,,,,1.0,2024,12
2024-07-07 13:45:18,Other,RISK OF RAIN FOR F1 RACE IS 60%,,,,,,1.0,2024,12
2024-07-07 13:57:16,Drs,DRS DISABLED,DISABLED,,,,,1.0,2024,12
2024-07-07 14:03:13,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2024,12
2024-07-07 14:04:48,Drs,DRS ENABLED,ENABLED,,,,,2.0,2024,12
2024-07-07 14:06:28,Other,TURN 3 INCIDENT INVOLVING CAR 27 (HUL) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,3.0,2024,12
2024-07-07 14:10:19,Other,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CAR 27 (HUL) REVIEWED NO FURTHER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,,,,,,5.0,2024,12
2024-07-07 14:28:31,Other,CAR 2 (SAR) TIME 1:33.701 DELETED - TRACK LIMITS AT TURN 15 LAP 16 15:27:56,,,,,,17.0,2024,12
2024-07-07 14:31:20,Drs,DRS DISABLED,DISABLED,,,,,19.0,2024,12
2024-07-07 14:31:23,Other,LOW GRIP CONDITIONS,,,,,,19.0,2024,12
2024-07-07 14:32:40,Other,CAR 44 (HAM) TIME 1:43.711 DELETED - TRACK LIMITS AT TURN 2 LAP 19 15:31:02,,,,,,20.0,2024,12
2024-07-07 14:32:41,Other,CAR 63 (RUS) TIME 1:44.151 DELETED - TRACK LIMITS AT TURN 2 LAP 19 15:31:02,,,,,,20.0,2024,12
2024-07-07 14:34:24,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:34:23,,BLUE,Driver,,24.0,21.0,2024,12
2024-07-07 14:34:28,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:34:27,,BLUE,Driver,,24.0,21.0,2024,12
2024-07-07 14:34:32,Other,CAR 4 (NOR) TIME 1:37.704 DELETED - TRACK LIMITS AT TURN 12 LAP 20 15:33:39,,,,,,21.0,2024,12
2024-07-07 14:34:33,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:34:32,,BLUE,Driver,,24.0,21.0,2024,12
2024-07-07 14:34:41,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:34:40,,BLUE,Driver,,24.0,21.0,2024,12
2024-07-07 14:35:05,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17,,,,,,21.0,2024,12
2024-07-07 14:35:07,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,21.0,2024,12
2024-07-07 14:35:16,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17,,,,,,21.0,2024,12
2024-07-07 14:35:19,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,21.0,2024,12
2024-07-07 14:35:27,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17,,,,,,21.0,2024,12
2024-07-07 14:35:28,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,21.0,2024,12
2024-07-07 14:35:57,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 11,,,,,,22.0,2024,12
2024-07-07 14:36:00,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17,,,,,,22.0,2024,12
2024-07-07 14:36:01,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,22.0,2024,12
2024-07-07 14:36:01,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,22.0,2024,12
2024-07-07 14:36:23,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17,,,,,,22.0,2024,12
2024-07-07 14:36:24,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,22.0,2024,12
2024-07-07 14:36:27,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17,,,,,,22.0,2024,12
2024-07-07 14:36:28,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,22.0,2024,12
2024-07-07 14:36:48,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17,,,,,,22.0,2024,12
2024-07-07 14:36:50,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,22.0,2024,12
2024-07-07 14:37:02,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17,,,,,,22.0,2024,12
2024-07-07 14:37:03,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,22.0,2024,12
2024-07-07 14:37:06,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,22.0,2024,12
2024-07-07 14:37:32,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:37:32,,BLUE,Driver,,24.0,23.0,2024,12
2024-07-07 14:37:40,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:37:40,,BLUE,Driver,,24.0,23.0,2024,12
2024-07-07 14:37:50,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:37:49,,BLUE,Driver,,24.0,23.0,2024,12
2024-07-07 14:37:58,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:37:57,,BLUE,Driver,,24.0,23.0,2024,12
2024-07-07 14:38:48,Drs,DRS ENABLED,ENABLED,,,,,24.0,2024,12
2024-07-07 14:38:59,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:38:58,,BLUE,Driver,,24.0,24.0,2024,12
2024-07-07 14:39:11,Other,NORMAL GRIP CONDITIONS,,,,,,24.0,2024,12
2024-07-07 14:40:24,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:40:24,,BLUE,Driver,,11.0,25.0,2024,12
2024-07-07 14:40:33,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:40:33,,BLUE,Driver,,24.0,25.0,2024,12
2024-07-07 14:40:36,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:40:36,,BLUE,Driver,,11.0,25.0,2024,12
2024-07-07 14:41:00,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 15:41:00,,BLUE,Driver,,16.0,25.0,2024,12
2024-07-07 14:41:01,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:41:00,,BLUE,Driver,,11.0,25.0,2024,12
2024-07-07 14:41:22,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 15:41:22,,BLUE,Driver,,16.0,25.0,2024,12
2024-07-07 14:41:45,Drs,DRS DISABLED,DISABLED,,,,,25.0,2024,12
2024-07-07 14:41:47,Other,LOW GRIP CONDITIONS,,,,,,25.0,2024,12
2024-07-07 14:41:49,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:41:49,,BLUE,Driver,,11.0,25.0,2024,12
2024-07-07 14:42:29,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 15:42:28,,BLUE,Driver,,16.0,26.0,2024,12
2024-07-07 14:42:59,Other,CAR 16 (LEC) TIME 1:51.732 DELETED - TRACK LIMITS AT TURN 14 LAP 24 15:41:32,,,,,,26.0,2024,12
2024-07-07 14:44:15,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:44:15,,BLUE,Driver,,31.0,27.0,2024,12
2024-07-07 14:44:36,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:44:35,,BLUE,Driver,,31.0,27.0,2024,12
2024-07-07 14:44:42,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17,,,,,,27.0,2024,12
2024-07-07 14:44:43,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,27.0,2024,12
2024-07-07 14:44:44,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:44:44,,BLUE,Driver,,31.0,27.0,2024,12
2024-07-07 14:44:45,Other,CAR 77 (BOT) LAP DELETED - TRACK LIMITS AT TURN 9 LAP 26 15:43:57 (PIT),,,,,,27.0,2024,12
2024-07-07 14:44:52,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:44:51,,BLUE,Driver,,31.0,27.0,2024,12
2024-07-07 14:45:49,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 15:45:48,,BLUE,Driver,,16.0,28.0,2024,12
2024-07-07 14:45:52,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:45:52,,BLUE,Driver,,11.0,28.0,2024,12
2024-07-07 14:46:03,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 15:46:03,,BLUE,Driver,,16.0,28.0,2024,12
2024-07-07 14:46:31,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:46:30,,BLUE,Driver,,11.0,28.0,2024,12
2024-07-07 14:46:42,Flag,WAVED BLUE FLAG FOR CAR 16 (LEC) TIMED AT 15:46:41,,BLUE,Driver,,16.0,28.0,2024,12
2024-07-07 14:47:02,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:47:02,,BLUE,Driver,,11.0,28.0,2024,12
2024-07-07 14:47:51,Other,CAR 55 (SAI) TIME 1:42.641 DELETED - TRACK LIMITS AT TURN 3 LAP 28 15:46:06,,,,,,29.0,2024,12
2024-07-07 14:48:37,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:48:37,,BLUE,Driver,,11.0,29.0,2024,12
2024-07-07 14:48:59,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:48:58,,BLUE,Driver,,11.0,29.0,2024,12
2024-07-07 14:53:28,Other,CAR 3 (RIC) TIME 1:43.699 DELETED - TRACK LIMITS AT TURN 9 LAP 31 15:52:41,,,,,,32.0,2024,12
2024-07-07 14:59:55,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 10,,,,,,36.0,2024,12
2024-07-07 14:59:58,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,36.0,2024,12
2024-07-07 15:00:10,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:00:09,,BLUE,Driver,,24.0,36.0,2024,12
2024-07-07 15:00:25,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:00:25,,BLUE,Driver,,24.0,36.0,2024,12
2024-07-07 15:01:14,Other,CAR 23 (ALB) TIME 1:45.202 DELETED - TRACK LIMITS AT TURN 18 LAP 35 16:00:15,,,,,,37.0,2024,12
2024-07-07 15:03:07,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:03:06,,BLUE,Driver,,24.0,38.0,2024,12
2024-07-07 15:04:23,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:04:22,,BLUE,Driver,,3.0,39.0,2024,12
2024-07-07 15:04:46,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:04:45,,BLUE,Driver,,31.0,39.0,2024,12
2024-07-07 15:04:52,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:04:51,,BLUE,Driver,,20.0,39.0,2024,12
2024-07-07 15:05:04,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:05:04,,BLUE,Driver,,77.0,39.0,2024,12
2024-07-07 15:05:11,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 16:05:11,,BLUE,Driver,,20.0,39.0,2024,12
2024-07-07 15:06:16,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:06:16,,BLUE,Driver,,77.0,40.0,2024,12
2024-07-07 15:06:42,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:06:42,,BLUE,Driver,,24.0,40.0,2024,12
2024-07-07 15:07:19,Other,CAR 23 (ALB) TIME 1:43.075 DELETED - TRACK LIMITS AT TURN 18 LAP 36 (NEXT LAP),,,,,,40.0,2024,12
2024-07-07 15:08:14,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:08:14,,BLUE,Driver,,31.0,41.0,2024,12
2024-07-07 15:08:39,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:08:39,,BLUE,Driver,,11.0,41.0,2024,12
2024-07-07 15:08:39,Drs,DRS ENABLED,ENABLED,,,,,41.0,2024,12
2024-07-07 15:08:49,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:08:48,,BLUE,Driver,,31.0,41.0,2024,12
2024-07-07 15:08:51,Other,NORMAL GRIP CONDITIONS,,,,,,41.0,2024,12
2024-07-07 15:09:19,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:09:18,,BLUE,Driver,,77.0,42.0,2024,12
2024-07-07 15:09:27,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:09:26,,BLUE,Driver,,24.0,42.0,2024,12
2024-07-07 15:15:50,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:15:49,,BLUE,Driver,,77.0,46.0,2024,12
2024-07-07 15:20:55,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:20:55,,BLUE,Driver,,31.0,49.0,2024,12
2024-07-07 15:21:16,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:21:15,,BLUE,Driver,,11.0,50.0,2024,12
2024-07-07 15:21:24,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:21:24,,BLUE,Driver,,31.0,50.0,2024,12
2024-07-07 15:21:25,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:21:25,,BLUE,Driver,,11.0,50.0,2024,12
2024-07-07 15:21:44,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 16:21:44,,BLUE,Driver,,31.0,50.0,2024,12
2024-07-07 15:21:58,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:21:58,,BLUE,Driver,,11.0,50.0,2024,12
2024-07-07 15:22:08,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:22:08,,BLUE,Driver,,11.0,50.0,2024,12
2024-07-07 15:22:22,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:22:21,,BLUE,Driver,,3.0,50.0,2024,12
2024-07-07 15:23:17,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:23:17,,BLUE,Driver,,3.0,51.0,2024,12
2024-07-07 15:23:18,Flag,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:23:17,,BLUE,Driver,,11.0,51.0,2024,12
2024-07-07 15:24:52,Flag,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:24:51,,BLUE,Driver,,3.0,52.0,2024,12
2024-07-07 15:25:39,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,52.0,2024,12
2024-07-07 15:26:13,Flag,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:26:12,,BLUE,Driver,,24.0,52.0,2024,12
2026-06-28 12:20:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1.0,2026,8
2026-06-28 12:20:36,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,1.0,2026,8
2026-06-28 12:20:42,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,1.0,2026,8
2026-06-28 12:20:51,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,1.0,2026,8
2026-06-28 12:20:55,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,1.0,2026,8
2026-06-28 12:26:59,Other,INCIDENT INVOLVING CAR 30 (LAW) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT (14:23:37),,,,,,1.0,2026,8
2026-06-28 12:28:44,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 30 (LAW) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT (14:23:37),,,,,,1.0,2026,8
2026-06-28 12:30:00,Other,PIT EXIT CLOSED,,,,,,1.0,2026,8
